"ApkName","FieldName","OriginalText","TranslatedText",
"Contacts.apk","shortcutDialContact","Direct dial","直接拨打电话",
"Contacts.apk","shortcutMessageContact","Direct message","直接发送短信",
"Contacts.apk","shortcutActivityTitle","Choose a contact shortcut","选择联系人快捷方式",
"Contacts.apk","callShortcutActivityTitle","Choose a number to call","选择一个可直接拨号的号码",
"Contacts.apk","messageShortcutActivityTitle","Choose a number to message","选择一个可直接向其发送短信的号码",
"Contacts.apk","contactPickerActivityTitle","Choose a contact","选择联系人",
"Contacts.apk","starredList","Starred","已加星标的内容",
"Contacts.apk","frequentList","Frequent","经常联系",
"Contacts.apk","strequentList","Favorites","收藏",
"Contacts.apk","viewContactTitle","Contact details","联系人详情",
"Contacts.apk","viewContactDesription","View contact","查看联系人",
"Contacts.apk","editContactDescription","Edit contact","编辑联系人",
"Contacts.apk","insertContactDescription","Create contact","创建联系人",
"Contacts.apk","editGroupDescription","Edit group","修改群组",
"Contacts.apk","insertGroupDescription","Create group","创建群组",
"Contacts.apk","contactDetailAbout","About","关于",
"Contacts.apk","contactDetailUpdates","Updates","最新动态",
"Contacts.apk","searchHint","Search contacts","搜索联系人",
"Contacts.apk","menu_search","Search","搜索",
"Contacts.apk","menu_newContact","New contact","新建联系人",
"Contacts.apk","menu_viewContact","View contact","查看联系人",
"Contacts.apk","menu_callNumber","Call %s","拨打 %s",
"Contacts.apk","menu_addStar","Add to favorites","添加到收藏",
"Contacts.apk","menu_removeStar","Remove from favorites","从收藏中删除",
"Contacts.apk","menu_editContact","Edit","修改",
"Contacts.apk","menu_deleteContact","Delete","删除",
"Contacts.apk","menu_copy","Copy","复制",
"Contacts.apk","menu_create_contact_shortcut","Place on Home screen","放在主屏幕上",
"Contacts.apk","menu_call","Call contact","呼叫联系人",
"Contacts.apk","menu_sendSMS","Text contact","向联系人发送短信",
"Contacts.apk","menu_splitAggregate","Separate","拆分",
"Contacts.apk","menu_editGroup","Edit","修改",
"Contacts.apk","menu_deleteGroup","Delete","删除",
"Contacts.apk","menu_new_contact_action_bar","New","新建",
"Contacts.apk","menu_new_group_action_bar","New","新建群组",
"Contacts.apk","splitConfirmation_title","Separate contact?","要拆分联系人吗？",
"Contacts.apk","splitConfirmation","This contact will be separated into multiple contacts.","系统会将此联系人拆分成多个联系人。",
"Contacts.apk","menu_joinAggregate","Join","合并",
"Contacts.apk","titleJoinContactDataWith","Join contacts","合并联系人",
"Contacts.apk","blurbJoinContactDataWith","Choose the contact you want to join with %s:","选择要与%s合并的联系人：",
"Contacts.apk","showAllContactsJoinItem","Show all contacts","显示所有联系人",
"Contacts.apk","separatorJoinAggregateSuggestions","Suggested contacts","建议的联系人",
"Contacts.apk","separatorJoinAggregateAll","All contacts","所有联系人",
"Contacts.apk","contactsJoinedMessage","Contacts joined","已合并联系人",
"Contacts.apk","menu_set_ring_tone","Set ringtone","设置铃声",
"Contacts.apk","menu_redirect_calls_to_vm","All calls to voicemail","所有来电转至语音信箱",
"Contacts.apk","readOnlyContactWarning",""You can't delete contacts from read-only accounts, but you can hide them in your contacts lists."","您无法删除只读帐户中的联系人，但可以在联系人列表中将他们隐藏。",
"Contacts.apk","readOnlyContactDeleteConfirmation","This contact contains information from multiple accounts. Information from read-only accounts will be hidden in your contacts lists, not deleted.","该联系人的信息中包含来自多个帐户的信息。来自只读帐户的信息将在您的联系人列表中隐藏，但不会删除。",
"Contacts.apk","multipleContactDeleteConfirmation","Deleting this contact will delete information from multiple accounts.","删除该联系人将会删除多个帐户中的信息。",
"Contacts.apk","deleteConfirmation","This contact will be deleted.","将会删除此联系人。",
"Contacts.apk","menu_done","Done","完成",
"Contacts.apk","menu_doNotSave","Cancel","取消",
"Contacts.apk","menu_discard","Discard","舍弃",
"Contacts.apk","label_notes","Notes","备注",
"Contacts.apk","label_sip_address","Internet call","互联网通话",
"Contacts.apk","ghostData_company","Company","公司",
"Contacts.apk","ghostData_title","Title","职位",
"Contacts.apk","invalidContactMessage",""The contact doesn't exist."","该联系人不存在。",
"Contacts.apk","createContactShortcutSuccessful","Contact widget added to Home screen.","“联系人”窗口小部件已添加到主屏幕。",
"Contacts.apk","pickerNewContactHeader","Create new contact","新建联系人",
"Contacts.apk","pickerNewContactText","Create new contact","创建新联系人",
"Contacts.apk","phoneLabelsGroup","Phone","电话",
"Contacts.apk","emailLabelsGroup","Email","发送电子邮件",
"Contacts.apk","imLabelsGroup","IM","即时消息",
"Contacts.apk","postalLabelsGroup","Address","地址",
"Contacts.apk","photoPickerNotFoundText","No pictures are available on the phone.","手机上没有照片。",
"Contacts.apk","attach_photo_dialog_title","Contact photo","联系人照片",
"Contacts.apk","customLabelPickerTitle","Custom label name","自定义标签名称",
"Contacts.apk","send_to_voicemail_checkbox","Send calls directly to voicemail","直接将来电转到语音信箱",
"Contacts.apk","removePhoto","Remove photo","删除照片",
"Contacts.apk","noContacts","No contacts.","没有联系人。",
"Contacts.apk","noGroups","No groups.","没有任何群组。",
"Contacts.apk","noAccounts","To create groups you need an account.","您需要拥有一个帐户才能创建群组。",
"Contacts.apk","noMatchingContacts","No matching contacts found.","未找到匹配的联系人。",
"Contacts.apk","noContactsWithPhoneNumbers","No contacts with phone numbers.","没有联系人拥有电话号码。",
"Contacts.apk","emptyGroup","No people in this group.","此组中没有联系人。",
"Contacts.apk","addPeopleToGroup","To add some, edit the group.","要添加联系人，请修改该组。",
"Contacts.apk","savingContact","Saving contact…","正在保存联系人…",
"Contacts.apk","savingDisplayGroups","Saving display options…","正在保存显示选项…",
"Contacts.apk","contactSavedToast","Contact saved.","此联系人已保存。",
"Contacts.apk","contactSavedErrorToast",""Couldn't save contact changes."","无法保存联系人更改。",
"Contacts.apk","groupSavedToast","Group saved.","群组已保存。",
"Contacts.apk","groupSavedErrorToast",""Couldn't save group changes."","无法保存所做的群组更改。",
"Contacts.apk","listTotalPhoneContactsZero","No contacts with phone numbers","没有联系人拥有电话号码",
"Contacts.apk","listTotalAllContactsZero","No contacts.","没有联系人。",
"Contacts.apk","listTotalAllContactsZeroCustom","No visible contacts.","未发现任何联系人。",
"Contacts.apk","listTotalAllContactsZeroStarred","No favorites.","未收藏任何联系人。",
"Contacts.apk","listTotalAllContactsZeroGroup","No contacts in %s","“%s”中没有联系人",
"Contacts.apk","listAllContactsInAccount","Contacts in %s","%s 帐户中的联系人",
"Contacts.apk","listSingleContact","Single contact","单个联系人",
"Contacts.apk","listCustomView","Contacts in custom view","自定义视图中的联系人",
"Contacts.apk","foundTooManyContacts","More than %d found.","找到的联系人超过 %d 位。",
"Contacts.apk","listFoundAllContactsZero","No contacts","没有联系人",
"Contacts.apk","contactsAllLabel","All contacts","所有联系人",
"Contacts.apk","contactsGroupsLabel","Groups","群组",
"Contacts.apk","contactsFavoritesLabel","Favorites","收藏",
"Contacts.apk","dialerIconLabel","Phone","拨号",
"Contacts.apk","dialer_ui_title","Dialer settings","拨号器设置",
"Contacts.apk","dialer_ui_orientation_title","Enable sensor orientation","开启传感器定向",
"Contacts.apk","dialer_ui_orientation_summary","Rotate dialer based on sensor","基于传感器旋转拨号器",
"Contacts.apk","recentCallsIconLabel","Call log","通话记录",
"Contacts.apk","menu_sendTextMessage","Send text message","发送短信",
"Contacts.apk","recentCalls_callNumber","Call %s","呼叫%s",
"Contacts.apk","recentCalls_editNumberBeforeCall","Edit number before call","呼叫之前编辑号码",
"Contacts.apk","recentCalls_addToContact","Add to contacts","添加到“联系人”",
"Contacts.apk","recentCalls_removeFromRecentList","Remove from call log","从通话记录中删除",
"Contacts.apk","recentCalls_deleteAll","Clear call log","清除通话记录",
"Contacts.apk","recentCalls_trashVoicemail","Delete voicemail","删除语音邮件",
"Contacts.apk","recentCalls_shareVoicemail","Share voicemail","分享语音邮件",
"Contacts.apk","recentCalls_empty","Call log is empty.","通话记录为空。",
"Contacts.apk","clearCallLogConfirmation_title","Clear call log?","要清除通话记录吗？",
"Contacts.apk","clearCallLogConfirmation","All your call records will be deleted.","系统将删除您的所有通话记录。",
"Contacts.apk","clearCallLogProgress_title","Clearing call log…","正在清除通话记录...",
"Contacts.apk","clearFrequentsConfirmation_title","Clear frequently contacted?","是否清除常用联系人？",
"Contacts.apk","clearFrequentsConfirmation",""You'll clear the frequently contacted list in the People and Phone apps, and force email apps to learn your addressing preferences from scratch."","此操作会清除“联系人”和“拨号”应用中的常用联系人列表，并强制电子邮件应用重新获取您最常使用的联系地址。",
"Contacts.apk","clearFrequentsProgress_title","Clearing frequently contacted…","正在清除常用联系人…",
"Contacts.apk","imei","IMEI","移动通信国际识别码",
"Contacts.apk","meid","MEID","MEID",
"Contacts.apk","voicemail","Voicemail","语音信箱",
"Contacts.apk","unknown","Unknown","未知",
"Contacts.apk","private_num","Private number","私人号码",
"Contacts.apk","payphone","Pay phone","公用电话",
"Contacts.apk","dialerKeyboardHintText","Use keyboard to dial","使用键盘拨号",
"Contacts.apk","dialerDialpadHintText","Dial to add a call","拨号以添加通话",
"Contacts.apk","simContacts_emptyLoading","Loading from SIM card…","正从 SIM 卡中载入...",
"Contacts.apk","simContacts_title","SIM card contacts","SIM 卡联系人",
"Contacts.apk","noContactsHelpTextWithSyncForCreateShortcut",""You don't have any contacts to display. (If you just added an account, it can take a few minutes to sync contacts.)"","没有任何联系人可供显示。（如果您刚刚添加了一个帐户，则系统需要几分钟的时间同步联系人。）",
"Contacts.apk","noContactsHelpTextForCreateShortcut",""You don't have any contacts to display."","没有任何联系人可供显示。",
"Contacts.apk","dialer_useDtmfDialpad","Use touch tone keypad","使用按键式键盘",
"Contacts.apk","dialer_returnToInCallScreen","Return to call in progress","返回正在进行的通话",
"Contacts.apk","dialer_addAnotherCall","Add call","添加通话",
"Contacts.apk","callDetailTitle","Call details","通话详情",
"Contacts.apk","toast_call_detail_error",""Couldn't read details for the requested call."","无法读取所请求呼叫的详细信息。",
"Contacts.apk","type_incoming","Incoming call","来电",
"Contacts.apk","type_outgoing","Outgoing call","外拨电话",
"Contacts.apk","type_missed","Missed call","未接电话",
"Contacts.apk","type_voicemail","Voicemail","语音信箱",
"Contacts.apk","actionIncomingCall","Incoming calls","来电",
"Contacts.apk","callBack","Call back","回电",
"Contacts.apk","callAgain","Call again","重拨",
"Contacts.apk","returnCall","Return call","回拨",
"Contacts.apk","callDetailsDurationFormat","%s mins %s secs","%s 分 %s 秒",
"Contacts.apk","favoritesFrequentContacted","Frequently contacted","经常联系的人",
"Contacts.apk","favoritesFrequentCalled","Frequently called","经常呼叫的联系人",
"Contacts.apk","add_contact_dlg_message_fmt","Add \"%s\" to contacts?","将“%s”添加到联系人？",
"Contacts.apk","description_image_button_one","one","一",
"Contacts.apk","description_image_button_two","two","二",
"Contacts.apk","description_image_button_three","three","三",
"Contacts.apk","description_image_button_four","four","四",
"Contacts.apk","description_image_button_five","five","五",
"Contacts.apk","description_image_button_six","six","六",
"Contacts.apk","description_image_button_seven","seven","七",
"Contacts.apk","description_image_button_eight","eight","八",
"Contacts.apk","description_image_button_nine","nine","九",
"Contacts.apk","description_image_button_star","star","星形符号",
"Contacts.apk","description_image_button_zero","zero","零",
